query	target	qlen	tlen	bits	evalue
KF318733~NA-C_28	KF906540~NA-C_24	487	512	63	1.876E-12
KF318733~NA-C_28	AB558145~NA-C_22	487	528	63	1.876E-12
KF318733~NA-C_28	KT150517~NA-C_23	487	520	62	3.808E-12
KF318733~NA-C_28	AB223041~NA-C_26	487	515	57	1.308E-10
AOG74847.1~NA-C_28	AOG74847.1~NA-C_28	480	480	988	0.000E+00
AOG74847.1~NA-C_28	KU878864~NA-C_28	480	480	988	0.000E+00
AOG74847.1~NA-C_28	OP821088~NA-C_28	480	479	716	4.731E-234
AOG74847.1~NA-C_28	AOG74831.1~NA-C_28	480	482	713	5.170E-233
AOG74847.1~NA-C_28	AZS32333.1~NA-C_28	480	497	707	6.175E-231
AOG74847.1~NA-C_28	MG708188~NA-C_28	480	497	707	6.175E-231
AOG74847.1~NA-C_28	QIH97367.1~NA-C_28	480	477	706	1.370E-230
AOG74847.1~NA-C_28	AFZ40058.1~NA-C_28	480	477	704	6.749E-230
AOG74847.1~NA-C_28	JQ958968~NA-C_28	480	477	704	6.749E-230
AOG74847.1~NA-C_28	AFZ40057.1~NA-C_28	480	478	704	6.749E-230
AOG74847.1~NA-C_28	JQ958967~NA-C_28	480	478	704	6.749E-230
AOG74847.1~NA-C_28	AOG74832.1~NA-C_28	480	481	704	6.749E-230
AOG74847.1~NA-C_28	OQ107260~NA-C_28	480	480	701	7.374E-229
AOG74847.1~NA-C_28	AHL46848.1~NA-C_28	480	481	700	1.636E-228
AOG74847.1~NA-C_28	AEX07772.1~NA-C_28	480	480	698	8.058E-228
AOG74847.1~NA-C_28	JN565975~NA-C_28	480	480	698	8.058E-228
AOG74847.1~NA-C_28	AEX07773~NA-C_28	480	480	698	8.058E-228
AOG74847.1~NA-C_28	A0A3Q7HBJ5.1~NA-C_28	480	476	696	3.968E-227
AOG74847.1~NA-C_28	KT150521~NA-C_28	480	481	696	3.968E-227
AOG74847.1~NA-C_28	ALO23117.1~NA-C_28	480	481	696	3.968E-227
AOG74847.1~NA-C_28	NP_001268115.1~NA-C_28	480	480	694	1.954E-226
AOG74847.1~NA-C_28	AB619802~NA-C_28	480	480	694	1.954E-226
AOG74847.1~NA-C_28	APZ88353.1~NA-C_28	480	481	694	1.954E-226
AOG74847.1~NA-C_28	APZ88353.1~NA-C_28	480	481	694	1.954E-226
AOG74847.1~NA-C_28	AFO63032.1~NA-C_28	480	481	692	9.619E-226
AOG74847.1~NA-C_28	CBN88268.1~NA-C_28	480	479	686	1.148E-223
AOG74847.1~NA-C_28	DQ335781~NA-C_28	480	479	686	1.148E-223
AOG74847.1~NA-C_28	NP_001268076.1~NA-C_28	480	480	685	2.547E-223
AOG74847.1~NA-C_28	AB619803~NA-C_28	480	480	685	2.547E-223
AOG74847.1~NA-C_28	K4CEE8.1~NA-C_28	480	482	685	2.547E-223
AOG74847.1~NA-C_28	ANY30854.1~NA-C_28	480	483	683	1.254E-222
AOG74847.1~NA-C_28	ANY30853.1~NA-C_28	480	483	677	1.496E-220
AOG74847.1~NA-C_28	KX343075~NA-C_28	480	483	677	1.496E-220
AOG74847.1~NA-C_28	BAP59952.1~NA-C_28	480	481	674	1.634E-219
AOG74847.1~NA-C_28	BAW34647.1~NA-C_28/C_22	480	481	669	8.784E-218
AOG74847.1~NA-C_28	AZS32332.1~NA-C_28	480	480	661	5.155E-215
AOG74847.1~NA-C_28	MG708187~NA-C_28	480	480	661	5.155E-215
AOG74847.1~NA-C_28	AOG74836.1~NA-C_28	480	479	658	5.628E-214
AOG74847.1~NA-C_28	KF318733~NA-C_28	480	487	658	5.628E-214
AOG74847.1~NA-C_28	AHF22088.1~NA-C_28	480	487	658	5.628E-214
AOG74847.1~NA-C_28	AOG74849.1~NA-cycloartane	480	485	649	7.323E-211
AOG74847.1~NA-C_28	KU878866~NA-unknown_regioselectivity	480	485	649	7.323E-211
AOG74847.1~NA-C_28	APG38190.1~NA-C_16	480	495	607	2.479E-196
AOG74847.1~NA-C_28	KY047600~NA-C_16	480	495	607	2.479E-196
AOG74847.1~NA-C_28	KF309251~NA-C_3	480	474	587	2.044E-189
AOG74847.1~NA-C_28	AHF22083.1~Positive_Control-C_3	480	474	587	2.044E-189
AOG74847.1~NA-C_28	OQ107248~NA-C_16	480	501	587	2.044E-189
AOG74847.1~NA-C_28	Q9LVY7.1~NA-C_28	480	477	574	6.387E-185
AOG74847.1~NA-C_28	NM_123002~NA-C_28	480	477	574	6.387E-185
AOG74847.1~NA-C_28	BAU61505.1~NA-C_16/C_22/C_28	480	473	573	1.416E-184
AOG74847.1~NA-C_28	LC106013~NA-C_16/C_22/C_28	480	473	573	1.416E-184
AOG74847.1~NA-C_28	ALR73782.1~NA-C_28	480	475	564	1.829E-181
AOG74847.1~NA-C_28	ALR73781.1~NA-Unkown	480	475	559	9.782E-180
AOG74847.1~NA-C_28	JX036031~NA-C_6	480	469	525	5.481E-168
AOG74847.1~NA-C_28	AFO63031~NA-C_6	480	469	525	5.481E-168
AOG74847.1~NA-C_28	AFO63031.1~NA-C_6	480	469	525	5.481E-168
AOG74847.1~NA-C_28	AXU93523.1~NA-C_3	480	473	522	5.959E-167
AOG74847.1~NA-C_28	JN604536~NA-C_12	480	486	522	5.959E-167
AOG74847.1~NA-C_28	AOG74838.1~NA-C_28/C_16	480	481	515	1.559E-164
AOG74847.1~NA-C_28	KU878851~NA-C_6	480	477	503	2.172E-160
AOG74847.1~NA-C_28	AOG74834.1~NA-C_6	480	477	503	2.172E-160
AOG74847.1~NA-C_28	MG708191~NA-C_2	480	485	479	4.185E-152
AOG74847.1~NA-C_28	KU878852~NA-C_2	480	475	476	4.539E-151
AOG74847.1~NA-C_28	KC963423~NA-C_16	480	478	472	1.089E-149
AOG74847.1~NA-C_28	OP821090~NA-C_2	480	473	460	1.503E-145
AOG74847.1~NA-C_28	OP821089~NA-C_2	480	473	459	3.326E-145
AOG74847.1~NA-C_28	MF120282~NA-C_2	480	476	415	4.873E-130
AOG74847.1~NA-C_28	NA~Kt_2465-unknown	480	461	259	1.437E-76
AOG74847.1~NA-C_28	AB433179~NA-C_11	480	493	236	9.205E-69
AOG74847.1~NA-C_28	NA~Kt_444-unknown	480	428	229	2.153E-66
AOG74847.1~NA-C_28	X87367~NA-C_3	480	472	216	5.275E-62
AOG74847.1~NA-C_28	LC456844~NA-C_19/C_5/C_19	480	494	198	5.942E-56
AOG74847.1~NA-C_28	AB206579~NA-C_22	480	506	198	5.942E-56
AOG74847.1~NA-C_28	AB035868~NA-C_6	480	465	193	2.811E-54
AOG74847.1~NA-C_28	AB087801~NA-Baeyer_Villiger/C_6	480	465	191	1.312E-53
AOG74847.1~NA-C_28	LC456845~NA-C_7	480	494	185	1.325E-51
AOG74847.1~NA-C_28	KF318735~NA-C_16	480	475	175	2.830E-48
AOG74847.1~NA-C_28	KM655862~NA-C_11/C_20	480	474	174	6.079E-48
AOG74847.1~NA-C_28	Csa1G044890~NA-C_11/C_20	480	474	174	6.079E-48
AOG74847.1~NA-C_28	HQ128570~NA-C_11	480	473	170	1.291E-46
AOG74847.1~NA-C_28	NM_001308937~NA-C_19	480	463	155	1.154E-41
AOG74847.1~NA-C_28	MW514556~NA-C_16	480	479	140	9.304E-37
AOG74847.1~NA-C_28	NM_001344756.1~NA-C_7	480	477	136	1.855E-35
AOG74847.1~NA-C_28	NM_180821~NA-C_7	480	518	136	1.855E-35
AOG74847.1~NA-C_28	MW514551~NA-C_22	480	478	119	5.564E-30
AOG74847.1~NA-C_28	MW514550~NA-C_22	480	478	115	1.053E-28
AOG74847.1~NA-C_28	AB233425~NA-C_22	480	499	102	1.386E-24
AOG74847.1~NA-C_28	AY552551~NA-14α_demethylation	480	487	96	1.065E-22
AOG74847.1~NA-C_28	AB219423~NA-C_22	480	495	94	4.504E-22
AOG74847.1~NA-C_28	ON108679~NA-C_1	480	489	87	6.895E-20
AOG74847.1~NA-C_28	ON108670~NA-C_25/C_2	480	491	84	5.911E-19
AOG74847.1~NA-C_28	ON108677~NA-C_7/C_28	480	491	83	1.209E-18
AOG74847.1~NA-C_28	AEY75217~NA-C_12	480	505	83	1.209E-18
AOG74847.1~NA-C_28	OQ107266~NA-C_23	480	507	81	5.047E-18
AOG74847.1~NA-C_28	LC456843~NA-C_23	480	510	81	5.047E-18
AOG74847.1~NA-C_28	DQ335790~NA-C_24	480	514	76	1.785E-16
AOG74847.1~NA-C_28	KM655856~NA-C_25	480	508	75	3.639E-16
AOG74847.1~NA-C_28	ON108678~NA-C_19	480	497	74	7.415E-16
AOG74847.1~NA-C_28	DQ335780~NA-C_2	480	520	74	7.415E-16
AOG74847.1~NA-C_28	MF596155~NA-C_24	480	519	73	1.510E-15
AOG74847.1~NA-C_28	MK803264~NA-C_21	480	501	72	3.076E-15
AOG74847.1~NA-C_28	MK803271~NA-C_23/C_24/C_25	480	512	72	3.076E-15
AOG74847.1~NA-C_28	AB223041~NA-C_26	480	515	72	3.076E-15
AOG74847.1~NA-C_28	KF906539~NA-C_24	480	524	72	3.076E-15
AOG74847.1~NA-C_28	KF906538~NA-C_24	480	525	72	3.076E-15
AOG74847.1~NA-C_28	KF460438~NA-C_28	480	496	70	1.274E-14
AOG74847.1~NA-C_28	KF906536~NA-C_24	480	510	70	1.274E-14
AOG74847.1~NA-C_28	KF906537~NA-C_24	480	510	70	1.274E-14
AOG74847.1~NA-C_28	LC143440~NA-C_21	480	511	69	2.592E-14
AOG74847.1~NA-C_28	AB437320~NA-C_24	480	514	69	2.592E-14
AOG74847.1~NA-C_28	DQ335782~NA-C_23	480	520	69	2.592E-14
AOG74847.1~NA-C_28	AB558145~NA-C_22	480	528	69	2.592E-14
AOG74847.1~NA-C_28	MN621244~NA-C_29	480	513	68	5.272E-14
AOG74847.1~NA-C_28	MN621245~NA-C_29	480	514	68	5.272E-14
AOG74847.1~NA-C_28	AB558147~NA-C_29	480	524	67	1.072E-13
AOG74847.1~NA-C_28	NM_001341032.1~NA-C_15/C_16	480	485	66	2.179E-13
AOG74847.1~NA-C_28	NM_123623~NA-C_23	480	497	66	2.179E-13
AOG74847.1~NA-C_28	KF906540~NA-C_24	480	512	66	2.179E-13
AOG74847.1~NA-C_28	NM_117621~NA-C_15/C_16	480	513	66	2.179E-13
AOG74847.1~NA-C_28	AB223043~NA-C_22	480	501	65	4.428E-13
AOG74847.1~NA-C_28	KF906535~NA-C_24	480	510	65	4.428E-13
AOG74847.1~NA-C_28	NM_124173~NA-C_15/C_16	480	511	65	4.428E-13
AOG74847.1~NA-C_28	MN621243~NA-C_29	480	511	64	8.996E-13
AOG74847.1~NA-C_28	NA~Kt_281-unknown	480	520	64	8.996E-13
AOG74847.1~NA-C_28	AB558153~NA-C_30	480	523	64	8.996E-13
AOG74847.1~NA-C_28	AB558146~NA-C_30	480	524	64	8.996E-13
AOG74847.1~NA-C_28	AF135485~NA-C_24	480	513	63	1.827E-12
AOG74847.1~NA-C_28	KT150517~NA-C_23	480	520	62	3.711E-12
AOG74847.1~NA-C_28	MK829814~NA-C_29	480	511	61	7.534E-12
NM_123623~NA-C_23	NM_123623~NA-C_23	497	497	998	0.000E+00
NM_123623~NA-C_23	KF460438~NA-C_28	497	496	323	3.620E-98
NM_123623~NA-C_23	AEY75217~NA-C_12	497	505	308	4.880E-93
NM_123623~NA-C_23	MK803271~NA-C_23/C_24/C_25	497	512	285	3.453E-85
NM_123623~NA-C_23	MK803264~NA-C_21	497	501	283	1.659E-84
NM_123623~NA-C_23	AB437320~NA-C_24	497	514	267	4.628E-79
NM_123623~NA-C_23	MN621245~NA-C_29	497	514	267	4.628E-79
NM_123623~NA-C_23	KF906539~NA-C_24	497	524	267	4.628E-79
NM_123623~NA-C_23	KF906538~NA-C_24	497	525	267	4.628E-79
NM_123623~NA-C_23	KM655856~NA-C_25	497	508	264	4.841E-78
NM_123623~NA-C_23	LC456843~NA-C_23	497	510	264	4.841E-78
NM_123623~NA-C_23	MN621244~NA-C_29	497	513	264	4.841E-78
NM_123623~NA-C_23	DQ335790~NA-C_24	497	514	264	4.841E-78
NM_123623~NA-C_23	KF906537~NA-C_24	497	510	258	5.280E-76
NM_123623~NA-C_23	NM_117621~NA-C_15/C_16	497	513	258	5.280E-76
NM_123623~NA-C_23	KF906536~NA-C_24	497	510	257	1.154E-75
NM_123623~NA-C_23	AF135485~NA-C_24	497	513	256	2.520E-75
NM_123623~NA-C_23	MN621243~NA-C_29	497	511	255	5.505E-75
NM_123623~NA-C_23	KF906540~NA-C_24	497	512	255	5.505E-75
NM_123623~NA-C_23	KF906535~NA-C_24	497	510	253	2.625E-74
NM_123623~NA-C_23	MK829814~NA-C_29	497	511	251	1.251E-73
NM_123623~NA-C_23	NM_124173~NA-C_15/C_16	497	511	245	1.350E-71
NM_123623~NA-C_23	NM_001341032.1~NA-C_15/C_16	497	485	222	7.918E-64
NM_123623~NA-C_23	NA~Kt_281-unknown	497	520	153	7.047E-41
NM_123623~NA-C_23	AB433179~NA-C_11	497	493	111	2.313E-27
NM_123623~NA-C_23	AB558146~NA-C_30	497	524	108	2.049E-26
NM_123623~NA-C_23	OQ107266~NA-C_23	497	507	107	4.235E-26
NM_123623~NA-C_23	DQ335780~NA-C_2	497	520	107	4.235E-26
NM_123623~NA-C_23	AB558147~NA-C_29	497	524	105	1.805E-25
NM_123623~NA-C_23	MF596155~NA-C_24	497	519	98	2.834E-23
NM_123623~NA-C_23	AB223041~NA-C_26	497	515	95	2.454E-22
NM_123623~NA-C_23	LC143440~NA-C_21	497	511	94	5.034E-22
NM_123623~NA-C_23	KT150517~NA-C_23	497	520	94	5.034E-22
NM_123623~NA-C_23	AB558145~NA-C_22	497	528	93	1.032E-21
NM_123623~NA-C_23	DQ335782~NA-C_23	497	520	89	1.815E-20
NM_123623~NA-C_23	AB558153~NA-C_30	497	523	89	1.815E-20
NM_123623~NA-C_23	KM655862~NA-C_11/C_20	497	474	83	1.320E-18
NM_123623~NA-C_23	Csa1G044890~NA-C_11/C_20	497	474	83	1.320E-18
NM_123623~NA-C_23	MW514550~NA-C_22	497	478	79	2.283E-17
NM_123623~NA-C_23	HQ128570~NA-C_11	497	473	78	4.652E-17
NM_123623~NA-C_23	AB206579~NA-C_22	497	506	78	4.652E-17
NM_123623~NA-C_23	MW514551~NA-C_22	497	478	77	9.474E-17
NM_123623~NA-C_23	OQ107248~NA-C_16	497	501	73	1.625E-15
NM_123623~NA-C_23	X87367~NA-C_3	497	472	72	3.305E-15
NM_123623~NA-C_23	KF318735~NA-C_16	497	475	72	3.305E-15
NM_123623~NA-C_23	AHL46848.1~NA-C_28	497	481	72	3.305E-15
NM_123623~NA-C_23	AZS32332.1~NA-C_28	497	480	71	6.721E-15
NM_123623~NA-C_23	AEX07772.1~NA-C_28	497	480	71	6.721E-15
NM_123623~NA-C_23	NP_001268115.1~NA-C_28	497	480	71	6.721E-15
NM_123623~NA-C_23	AB619802~NA-C_28	497	480	71	6.721E-15
NM_123623~NA-C_23	JN565975~NA-C_28	497	480	71	6.721E-15
NM_123623~NA-C_23	MG708187~NA-C_28	497	480	71	6.721E-15
NM_123623~NA-C_23	AEX07773~NA-C_28	497	480	71	6.721E-15
NM_123623~NA-C_23	AOG74832.1~NA-C_28	497	481	71	6.721E-15
NM_123623~NA-C_23	LC456844~NA-C_19/C_5/C_19	497	494	71	6.721E-15
NM_123623~NA-C_23	LC456845~NA-C_7	497	494	71	6.721E-15
NM_123623~NA-C_23	BAU61505.1~NA-C_16/C_22/C_28	497	473	70	1.366E-14
NM_123623~NA-C_23	LC106013~NA-C_16/C_22/C_28	497	473	70	1.366E-14
NM_123623~NA-C_23	MG708191~NA-C_2	497	485	70	1.366E-14
NM_123623~NA-C_23	NA~Kt_2465-unknown	497	461	69	2.776E-14
NM_123623~NA-C_23	BAP59952.1~NA-C_28	497	481	69	2.776E-14
NM_123623~NA-C_23	K4CEE8.1~NA-C_28	497	482	69	2.776E-14
NM_123623~NA-C_23	KU878851~NA-C_6	497	477	68	5.640E-14
NM_123623~NA-C_23	AOG74834.1~NA-C_6	497	477	68	5.640E-14
NM_123623~NA-C_23	QIH97367.1~NA-C_28	497	477	67	1.145E-13
NM_123623~NA-C_23	AFZ40057.1~NA-C_28	497	478	67	1.145E-13
NM_123623~NA-C_23	JQ958967~NA-C_28	497	478	67	1.145E-13
NM_123623~NA-C_23	OP821088~NA-C_28	497	479	67	1.145E-13
NM_123623~NA-C_23	APZ88353.1~NA-C_28	497	481	67	1.145E-13
NM_123623~NA-C_23	APZ88353.1~NA-C_28	497	481	67	1.145E-13
NM_123623~NA-C_23	MF120282~NA-C_2	497	476	66	2.326E-13
NM_123623~NA-C_23	KT150521~NA-C_28	497	481	66	2.326E-13
NM_123623~NA-C_23	ALO23117.1~NA-C_28	497	481	66	2.326E-13
NM_123623~NA-C_23	AZS32333.1~NA-C_28	497	497	66	2.326E-13
NM_123623~NA-C_23	MG708188~NA-C_28	497	497	66	2.326E-13
NM_123623~NA-C_23	NP_001268076.1~NA-C_28	497	480	65	4.722E-13
NM_123623~NA-C_23	AB619803~NA-C_28	497	480	65	4.722E-13
NM_123623~NA-C_23	OQ107260~NA-C_28	497	480	65	4.722E-13
NM_123623~NA-C_23	ANY30854.1~NA-C_28	497	483	65	4.722E-13
NM_123623~NA-C_23	KF309251~NA-C_3	497	474	64	9.585E-13
NM_123623~NA-C_23	AHF22083.1~Positive_Control-C_3	497	474	64	9.585E-13
NM_123623~NA-C_23	CBN88268.1~NA-C_28	497	479	64	9.585E-13
NM_123623~NA-C_23	DQ335781~NA-C_28	497	479	64	9.585E-13
NM_123623~NA-C_23	AOG74831.1~NA-C_28	497	482	64	9.585E-13
NM_123623~NA-C_23	KF318733~NA-C_28	497	487	64	9.585E-13
NM_123623~NA-C_23	AHF22088.1~NA-C_28	497	487	64	9.585E-13
NM_123623~NA-C_23	ON108679~NA-C_1	497	489	64	9.585E-13
NM_123623~NA-C_23	AOG74836.1~NA-C_28	497	479	63	1.945E-12
NM_123623~NA-C_23	BAW34647.1~NA-C_28/C_22	497	481	63	1.945E-12
NM_123623~NA-C_23	ANY30853.1~NA-C_28	497	483	63	1.945E-12
NM_123623~NA-C_23	KX343075~NA-C_28	497	483	63	1.945E-12
NM_123623~NA-C_23	APG38190.1~NA-C_16	497	495	63	1.945E-12
NM_123623~NA-C_23	KY047600~NA-C_16	497	495	63	1.945E-12
NM_123623~NA-C_23	AFO63032.1~NA-C_28	497	481	62	3.946E-12
NM_123623~NA-C_23	OP821089~NA-C_2	497	473	61	8.005E-12
NM_123623~NA-C_23	OP821090~NA-C_2	497	473	61	8.005E-12
NM_123623~NA-C_23	A0A3Q7HBJ5.1~NA-C_28	497	476	61	8.005E-12
NM_123623~NA-C_23	Q9LVY7.1~NA-C_28	497	477	61	8.005E-12
NM_123623~NA-C_23	NM_123002~NA-C_28	497	477	61	8.005E-12
NM_123623~NA-C_23	AOG74847.1~NA-C_28	497	480	61	8.005E-12
NM_123623~NA-C_23	KU878864~NA-C_28	497	480	61	8.005E-12
NM_123623~NA-C_23	ON108669~NA-C_19	497	493	61	8.005E-12
NM_123623~NA-C_23	ALR73782.1~NA-C_28	497	475	60	1.623E-11
NM_123623~NA-C_23	AB035868~NA-C_6	497	465	59	3.292E-11
NM_123623~NA-C_23	JX036031~NA-C_6	497	469	59	3.292E-11
NM_123623~NA-C_23	AFO63031~NA-C_6	497	469	59	3.292E-11
NM_123623~NA-C_23	AFO63031.1~NA-C_6	497	469	59	3.292E-11
NM_123623~NA-C_23	AXU93523.1~NA-C_3	497	473	59	3.292E-11
NM_123623~NA-C_23	AFZ40058.1~NA-C_28	497	477	59	3.292E-11
NM_123623~NA-C_23	JQ958968~NA-C_28	497	477	59	3.292E-11
NM_123623~NA-C_23	AOG74838.1~NA-C_28/C_16	497	481	59	3.292E-11
NM_123623~NA-C_23	ON108678~NA-C_19	497	497	59	3.292E-11
NM_123623~NA-C_23	AB233425~NA-C_22	497	499	59	3.292E-11
NM_123623~NA-C_23	NM_001308937~NA-C_19	497	463	58	6.674E-11
NM_123623~NA-C_23	AB087801~NA-Baeyer_Villiger/C_6	497	465	58	6.674E-11
NM_123623~NA-C_23	KC963423~NA-C_16	497	478	58	6.674E-11
NM_123623~NA-C_23	DQ680852~NA-C_12/C_13/C_16	497	490	58	6.674E-11
NM_123623~NA-C_23	ON108670~NA-C_25/C_2	497	491	58	6.674E-11
NM_123623~NA-C_23	NA~Kt_444-unknown	497	428	57	1.353E-10
NM_123623~NA-C_23	ALR73781.1~NA-Unkown	497	475	57	1.353E-10
NM_123623~NA-C_23	JN604536~NA-C_12	497	486	57	1.353E-10
NM_123623~NA-C_23	ON108677~NA-C_7/C_28	497	491	57	1.353E-10
NM_123623~NA-C_23	AB219423~NA-C_22	497	495	57	1.353E-10
NM_123623~NA-C_23	AOG74849.1~NA-cycloartane	497	485	54	1.125E-09
NM_123623~NA-C_23	KU878866~NA-unknown_regioselectivity	497	485	54	1.125E-09
NM_123623~NA-C_23	AB223043~NA-C_22	497	501	54	1.125E-09
NM_123623~NA-C_23	KU878852~NA-C_2	497	475	53	2.280E-09
NM_123623~NA-C_23	AY552551~NA-14α_demethylation	497	487	51	9.349E-09
AB558153~NA-C_30	AB558153~NA-C_30	523	523	1075	0.000E+00
AB558153~NA-C_30	AB558146~NA-C_30	523	524	806	2.234E-264
AB558153~NA-C_30	AB558147~NA-C_29	523	524	794	3.188E-260
AB558153~NA-C_30	LC143440~NA-C_21	523	511	619	1.106E-199
AB558153~NA-C_30	DQ335780~NA-C_2	523	520	595	2.175E-191
AB558153~NA-C_30	KT150517~NA-C_23	523	520	593	1.068E-190
AB558153~NA-C_30	DQ335782~NA-C_23	523	520	580	3.307E-186
AB558153~NA-C_30	AB558145~NA-C_22	523	528	556	6.422E-178
AB558153~NA-C_30	MF596155~NA-C_24	523	519	392	2.015E-121
AB558153~NA-C_30	AB223041~NA-C_26	523	515	344	5.771E-105
AB558153~NA-C_30	OQ107266~NA-C_23	523	507	291	7.136E-87
AB558153~NA-C_30	KF460438~NA-C_28	523	496	120	4.158E-30
AB558153~NA-C_30	MK803264~NA-C_21	523	501	111	2.871E-27
AB558153~NA-C_30	LC456843~NA-C_23	523	510	109	1.219E-26
AB558153~NA-C_30	LC456844~NA-C_19/C_5/C_19	523	494	93	1.197E-21
AB558153~NA-C_30	AEX07772.1~NA-C_28	523	480	91	4.995E-21
AB558153~NA-C_30	JN565975~NA-C_28	523	480	91	4.995E-21
AB558153~NA-C_30	AEX07773~NA-C_28	523	480	91	4.995E-21
AB558153~NA-C_30	NM_123623~NA-C_23	523	497	91	4.995E-21
AB558153~NA-C_30	MN621244~NA-C_29	523	513	91	4.995E-21
AB558153~NA-C_30	NA~Kt_444-unknown	523	428	90	1.020E-20
AB558153~NA-C_30	MN621245~NA-C_29	523	514	90	1.020E-20
AB558153~NA-C_30	AOG74838.1~NA-C_28/C_16	523	481	88	4.245E-20
AB558153~NA-C_30	MN621243~NA-C_29	523	511	87	8.656E-20
AB558153~NA-C_30	APZ88353.1~NA-C_28	523	481	85	3.596E-19
AB558153~NA-C_30	APZ88353.1~NA-C_28	523	481	85	3.596E-19
AB558153~NA-C_30	NM_124173~NA-C_15/C_16	523	511	85	3.596E-19
AB558153~NA-C_30	DQ335790~NA-C_24	523	514	85	3.596E-19
AB558153~NA-C_30	K4CEE8.1~NA-C_28	523	482	84	7.324E-19
AB558153~NA-C_30	AEY75217~NA-C_12	523	505	84	7.324E-19
AB558153~NA-C_30	KF906540~NA-C_24	523	512	84	7.324E-19
AB558153~NA-C_30	AF135485~NA-C_24	523	513	84	7.324E-19
AB558153~NA-C_30	A0A3Q7HBJ5.1~NA-C_28	523	476	83	1.492E-18
AB558153~NA-C_30	AOG74831.1~NA-C_28	523	482	82	3.037E-18
AB558153~NA-C_30	DQ680852~NA-C_12/C_13/C_16	523	490	82	3.037E-18
AB558153~NA-C_30	KM655856~NA-C_25	523	508	82	3.037E-18
AB558153~NA-C_30	NA~Kt_2465-unknown	523	461	81	6.180E-18
AB558153~NA-C_30	KU878852~NA-C_2	523	475	81	6.180E-18
AB558153~NA-C_30	KT150521~NA-C_28	523	481	81	6.180E-18
AB558153~NA-C_30	ALO23117.1~NA-C_28	523	481	81	6.180E-18
AB558153~NA-C_30	MK803271~NA-C_23/C_24/C_25	523	512	81	6.180E-18
AB558153~NA-C_30	AOG74832.1~NA-C_28	523	481	79	2.557E-17
AB558153~NA-C_30	AY552551~NA-14α_demethylation	523	487	79	2.557E-17
AB558153~NA-C_30	ON108670~NA-C_25/C_2	523	491	79	2.557E-17
AB558153~NA-C_30	AB433179~NA-C_11	523	493	79	2.557E-17
AB558153~NA-C_30	AFZ40058.1~NA-C_28	523	477	78	5.200E-17
AB558153~NA-C_30	JQ958968~NA-C_28	523	477	78	5.200E-17
AB558153~NA-C_30	QIH97367.1~NA-C_28	523	477	78	5.200E-17
AB558153~NA-C_30	OP821088~NA-C_28	523	479	78	5.200E-17
AB558153~NA-C_30	MG708191~NA-C_2	523	485	78	5.200E-17
AB558153~NA-C_30	LC456845~NA-C_7	523	494	78	5.200E-17
AB558153~NA-C_30	AZS32333.1~NA-C_28	523	497	78	5.200E-17
AB558153~NA-C_30	MG708188~NA-C_28	523	497	78	5.200E-17
AB558153~NA-C_30	MK829814~NA-C_29	523	511	78	5.200E-17
AB558153~NA-C_30	AB437320~NA-C_24	523	514	77	1.057E-16
AB558153~NA-C_30	JX036031~NA-C_6	523	469	76	2.149E-16
AB558153~NA-C_30	AFO63031~NA-C_6	523	469	76	2.149E-16
AB558153~NA-C_30	AFO63031.1~NA-C_6	523	469	76	2.149E-16
AB558153~NA-C_30	KU878851~NA-C_6	523	477	76	2.149E-16
AB558153~NA-C_30	AOG74834.1~NA-C_6	523	477	76	2.149E-16
AB558153~NA-C_30	AFZ40057.1~NA-C_28	523	478	76	2.149E-16
AB558153~NA-C_30	JQ958967~NA-C_28	523	478	76	2.149E-16
AB558153~NA-C_30	AOG74836.1~NA-C_28	523	479	76	2.149E-16
AB558153~NA-C_30	OP821090~NA-C_2	523	473	75	4.366E-16
AB558153~NA-C_30	OQ107260~NA-C_28	523	480	75	4.366E-16
AB558153~NA-C_30	NA~Kt_281-unknown	523	520	75	4.366E-16
AB558153~NA-C_30	OP821089~NA-C_2	523	473	74	8.869E-16
AB558153~NA-C_30	CBN88268.1~NA-C_28	523	479	74	8.869E-16
AB558153~NA-C_30	DQ335781~NA-C_28	523	479	74	8.869E-16
AB558153~NA-C_30	BAW34647.1~NA-C_28/C_22	523	481	74	8.869E-16
AB558153~NA-C_30	OQ107248~NA-C_16	523	501	74	8.869E-16
AB558153~NA-C_30	KF906535~NA-C_24	523	510	74	8.869E-16
AB558153~NA-C_30	MW514556~NA-C_16	523	479	73	1.801E-15
AB558153~NA-C_30	AHL46848.1~NA-C_28	523	481	73	1.801E-15
AB558153~NA-C_30	AFO63032.1~NA-C_28	523	481	73	1.801E-15
AB558153~NA-C_30	BAP59952.1~NA-C_28	523	481	73	1.801E-15
AB558153~NA-C_30	KF906539~NA-C_24	523	524	73	1.801E-15
AB558153~NA-C_30	ALR73782.1~NA-C_28	523	475	72	3.657E-15
AB558153~NA-C_30	AZS32332.1~NA-C_28	523	480	72	3.657E-15
AB558153~NA-C_30	MG708187~NA-C_28	523	480	72	3.657E-15
AB558153~NA-C_30	KF318733~NA-C_28	523	487	72	3.657E-15
AB558153~NA-C_30	AHF22088.1~NA-C_28	523	487	72	3.657E-15
AB558153~NA-C_30	ON108677~NA-C_7/C_28	523	491	72	3.657E-15
AB558153~NA-C_30	AB233425~NA-C_22	523	499	72	3.657E-15
AB558153~NA-C_30	ANY30853.1~NA-C_28	523	483	71	7.424E-15
